Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
35828193,3/30/17 16:01,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Store,,HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,99 STREET,,,,ADDRESS,,,N/A,Open,4/29/17 16:01,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,Unspecified QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,,
37042862,8/27/17 17:48,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Store,,37 -47 103 STREET CORONA,103 STREET CORONA,,,,,ADDRESS,,,N/A,Open,9/26/17 17:48,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,Unspecified QUEENS,,QUEENS,,,ONLINE,Unspecified,QUEENS,,,,,,,,,,
18861530,10/9/10 22:24,10/12/10 11:02,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10473,2067 CICERO AVE,CICERO AVE,,,,,,BRONX,,N/A,Closed,11/8/10 22:24,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,10/12/10 0:00,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
20027735,3/14/11 10:11,3/14/11 13:32,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,,E142 STREET,E142 STREET,BROOK AVE,ST. ANNS,,,,,,N/A,Closed,4/13/11 10:11,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,3/14/11 13:32,Unspecified BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,,
15677897,1/7/10 12:46,2/5/10 15:50,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10310,169 MANOR ROAD,MANOR ROAD,RAVENHURST AVENUE,ALPINE COURT,,,ADDRESS,STATEN ISLAND,,N/A,Closed,2/6/10 12:46,,2/5/10 0:00,01 STATEN ISLAND,5003180001,STATEN ISLAND,949628,166596,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.62387638,-74.12472021,"(40.62387637864165, -74.12472021431208)"
15678342,1/7/10 11:41,1/22/10 15:20,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11367,71-18 136 STREET,136 STREET,71 ROAD,72 AVENUE,,,ADDRESS,FLUSHING,,N/A,Closed,2/6/10 11:41,,1/22/10 0:00,08 QUEENS,4065480078,QUEENS,1032164,203703,PHONE,Unspecified,QUEENS,,,,,,,,40.72566462,-73.8271338,"(40.725664615026716, -73.82713379893613)"
15679572,1/7/10 16:38,1/8/10 11:53,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10010,219 EAST 23 STREET,EAST 23 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,2/6/10 16:38,,1/8/10 0:00,06 MANHATTAN,1009040012,MANHATTAN,989095,208360,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73857537,-73.98251662,"(40.73857537449318, -73.98251662360549)"
15679920,1/7/10 18:49,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11211,269 POWERS STREET,POWERS STREET,JUDGE STREET,OLIVE STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,2/6/10 18:49,,1/8/10 15:13,01 BROOKLYN,3029200035,BROOKLYN,1001108,199084,PHONE,Unspecified,BROOKLYN,,,,,,,,40.71310028,-73.93919048,"(40.71310027573483, -73.93919047796373)"
15712996,1/12/10 13:57,2/2/10 11:43,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Snake,Residence,10305,305 SEAVER AVENUE,SEAVER AVENUE,HYLAN BOULEVARD,LACONIA AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,2/11/10 13:57,,2/2/10 0:00,02 STATEN ISLAND,5036570059,STATEN ISLAND,957918,151454,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.58234321,-74.09479781,"(40.58234321354838, -74.09479781259745)"
15715199,1/12/10 20:20,1/13/10 10:01,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10470,273 EAST 234 STREET,EAST 234 STREET,EAST 233 STREET,KATONAH AVENUE,,,ADDRESS,BRONX,,N/A,Closed,2/11/10 20:20,,1/13/10 0:00,12 BRONX,2033750070,BRONX,1020722,266039,PHONE,Unspecified,BRONX,,,,,,,,40.89681392,-73.86807597,"(40.8968139239343, -73.86807596567725)"
15715368,1/12/10 14:15,1/13/10 9:23,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10035,177 EAST 117 STREET,EAST 117 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,2/11/10 14:15,,1/13/10 0:00,11 MANHATTAN,1016450129,MANHATTAN,1000807,230351,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79892077,-73.94019924,"(40.79892076738057, -73.9401992371412)"
15723395,1/13/10 10:50,2/1/10 11:03,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Snake,Residence,10460,2110 HONEYWELL AVENUE,HONEYWELL AVENUE,EAST 180 STREET,EAST 181 STREET,,,ADDRESS,BRONX,,N/A,Closed,2/12/10 10:50,,2/1/10 0:00,06 BRONX,2031250005,BRONX,1016855,247261,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84528925,-73.88215477,"(40.8452892476298, -73.88215477341697)"
15730232,1/14/10 8:56,2/1/10 13:47,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10455,751 DAWSON STREET,DAWSON STREET,EAST 156 STREET,LONGWOOD AVENUE,,,ADDRESS,BRONX,,N/A,Closed,2/13/10 8:56,,2/1/10 0:00,02 BRONX,2026950042,BRONX,1011897,237079,PHONE,Unspecified,BRONX,,,,,,,,40.81735951,-73.90011657,"(40.817359514802106, -73.90011656689259)"
15731950,1/14/10 11:44,2/9/10 10:34,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11211,450 GRAHAM AVENUE,GRAHAM AVENUE,FROST STREET,RICHARDSON STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,2/13/10 11:44,,2/9/10 0:00,01 BROOKLYN,3027350007,BROOKLYN,999487,201068,PHONE,Unspecified,BROOKLYN,,,,,,,,40.71854882,-73.94503319,"(40.71854881994754, -73.94503319377738)"
15752480,1/18/10 11:37,2/3/10 13:34,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10457,1583 WASHINGTON AVENUE,WASHINGTON AVENUE,CLAREMONT PARKWAY,EAST 172 STREET,,,ADDRESS,BRONX,,N/A,Closed,2/17/10 11:37,,2/3/10 0:00,03 BRONX,2029040041,BRONX,1011249,245068,PHONE,Unspecified,BRONX,,,,,,,,40.83928903,-73.90242552,"(40.83928902767597, -73.90242551738007)"
15753268,1/18/10 14:12,2/3/10 13:39,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11225,560 EMPIRE BOULEVARD,EMPIRE BOULEVARD,LAMONT COURT,KINGSTON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,2/17/10 14:12,,2/3/10 0:00,09 BROOKLYN,3013250068,BROOKLYN,999891,181229,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66409465,-73.94362184,"(40.664094649038745, -73.94362184380982)"
15754132,1/18/10 16:45,2/8/10 17:01,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Other,Residence,11372,34-59 89 STREET,89 STREET,34 AVENUE,35 AVENUE,,,ADDRESS,JACKSON HEIGHTS,,N/A,Closed,2/17/10 16:45,,2/8/10 0:00,03 QUEENS,4014500039,QUEENS,1017990,213563,PHONE,Unspecified,QUEENS,,,,,,,,40.75279326,-73.87822184,"(40.752793260546134, -73.87822183512434)"
15789308,1/23/10 15:39,2/18/10 16:13,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11105,21-47 24 STREET,24 STREET,21 AVENUE,DITMARS BOULEVARD,,,ADDRESS,ASTORIA,,N/A,Closed,2/22/10 15:39,,2/18/10 0:00,01 QUEENS,4008690015,QUEENS,1008054,223513,PHONE,Unspecified,QUEENS,,,,,,,,40.78013575,-73.91404869,"(40.780135751755914, -73.91404868701352)"
15789363,1/24/10 2:25,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11231,700 HICKS STREET,HICKS STREET,LUQUER STREET,NELSON STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,2/23/10 2:25,,1/25/10 15:51,06 BROOKLYN,3005200026,BROOKLYN,983151,186436,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67840045,-74.00396221,"(40.67840044532978, -74.00396220705531)"
15792938,1/24/10 15:15,1/25/10 10:13,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Other,Residence,10460,2110 HONEYWELL AVENUE,HONEYWELL AVENUE,EAST 180 STREET,EAST 181 STREET,,,ADDRESS,BRONX,,N/A,Closed,2/23/10 15:15,,1/25/10 0:00,06 BRONX,2031250005,BRONX,1016855,247261,PHONE,Unspecified,BRONX,,,,,,,,40.84528925,-73.88215477,"(40.8452892476298, -73.88215477341697)"
15807802,1/26/10 14:48,1/29/10 15:54,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11221,1181 GREENE AVENUE,GREENE AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,2/25/10 14:48,,1/29/10 0:00,04 BROOKLYN,3032850068,BROOKLYN,1005800,192583,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69524638,-73.92228649,"(40.69524638225924, -73.92228649017396)"
15815611,1/27/10 10:32,2/23/10 11:55,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11233,244 MACDOUGAL STREET,MACDOUGAL STREET,ROCKAWAY AVENUE,MOTHER GASTON BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Closed,2/26/10 10:32,,2/23/10 0:00,16 BROOKLYN,3015340110,BROOKLYN,1009100,187151,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68032815,-73.91040609,"(40.68032814537359, -73.91040608861614)"
15835064,1/29/10 15:38,2/1/10 11:45,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11105,21-47 24 STREET,24 STREET,21 AVENUE,DITMARS BOULEVARD,,,ADDRESS,ASTORIA,,N/A,Closed,2/28/10 15:38,,2/1/10 0:00,01 QUEENS,4008690015,QUEENS,1008054,223513,ONLINE,Unspecified,QUEENS,,,,,,,,40.78013575,-73.91404869,"(40.780135751755914, -73.91404868701352)"
15939098,2/5/10 14:28,2/23/10 11:48,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11211,269 POWERS STREET,POWERS STREET,JUDGE STREET,OLIVE STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,3/7/10 14:28,,2/23/10 0:00,01 BROOKLYN,3029200035,BROOKLYN,1001108,199084,PHONE,Unspecified,BROOKLYN,,,,,,,,40.71310028,-73.93919048,"(40.71310027573483, -73.93919047796373)"
15973560,2/10/10 15:22,2/10/10 15:39,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,11225,560 EMPIRE BOULEVARD,EMPIRE BOULEVARD,LAMONT COURT,KINGSTON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,3/12/10 15:22,,2/10/10 0:00,09 BROOKLYN,3013250068,BROOKLYN,999891,181229,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66409465,-73.94362184,"(40.664094649038745, -73.94362184380982)"
16005743,2/15/10 11:38,3/1/10 15:43,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Ferret,Residence,10039,159-30 HARLEM RIVER DRIVE,HARLEM RIVER DRIVE,8 AVENUE,HARLEM RIVER DRIVE SB EXIT 23,,,ADDRESS,NEW YORK,,N/A,Closed,3/17/10 11:38,,3/1/10 0:00,10 MANHATTAN,1021060320,MANHATTAN,1002116,242701,PHONE,Unspecified,MANHATTAN,,,,,,,,40.8328155,-73.9354385,"(40.83281549910328, -73.93543850183491)"
16030449,2/18/10 16:03,2/22/10 9:16,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Other,Residence,11374,64-22 WETHEROLE STREET,WETHEROLE STREET,63 DRIVE,64 ROAD,,,ADDRESS,REGO PARK,,N/A,Closed,3/20/10 16:03,,2/22/10 0:00,06 QUEENS,4030960081,QUEENS,1022527,204305,PHONE,Unspecified,QUEENS,,,,,,,,40.72736391,-73.8618991,"(40.727363906419185, -73.86189909526253)"
16053962,2/23/10 0:15,3/4/10 10:59,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11231,700 HICKS STREET,HICKS STREET,LUQUER STREET,NELSON STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,3/25/10 0:15,,3/4/10 0:00,06 BROOKLYN,3005200026,BROOKLYN,983151,186436,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67840045,-74.00396221,"(40.67840044532978, -74.00396220705531)"
16082778,2/25/10 14:19,3/31/10 11:09,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Store,10013,68A MOTT STREET,MOTT STREET,BAYARD STREET,CANAL STREET,,,ADDRESS,NEW YORK,,N/A,Closed,3/27/10 14:19,,3/31/10 0:00,03 MANHATTAN,,MANHATTAN,984768,200206,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71619594,-73.9981314,"(40.71619594310532, -73.99813140390948)"
16146221,3/5/10 13:27,3/5/10 14:08,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10469,2795 PEARSALL AVENUE,PEARSALL AVENUE,ALLERTON AVENUE,ARNOW AVENUE,,,ADDRESS,BRONX,,N/A,Closed,4/4/10 13:27,,3/5/10 0:00,11 BRONX,2045240031,BRONX,1025204,254983,PHONE,Unspecified,BRONX,,,,,,,,40.86644903,-73.85193161,"(40.86644902531989, -73.85193160776252)"
16152624,3/6/10 14:08,3/12/10 10:25,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Store,11217,9A FLATBUSH AVENUE,FLATBUSH AVENUE,NEVINS STREET,BEND,,,ADDRESS,BROOKLYN,,N/A,Closed,4/5/10 14:08,,3/12/10 0:00,02 BROOKLYN,3021060029,BROOKLYN,989667,190016,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68822514,-73.9804673,"(40.688225139911864, -73.98046729915738)"
16155678,3/7/10 13:47,4/1/10 11:03,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Store,11211,135 HAVEMEYER STREET,HAVEMEYER STREET,SOUTH 1 STREET,SOUTH 2 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,4/6/10 13:47,,4/1/10 0:00,01 BROOKLYN,3024090003,BROOKLYN,996111,198713,PHONE,Unspecified,BROOKLYN,,,,,,,,40.71209008,-73.95721611,"(40.712090079361, -73.95721611219889)"
16176708,3/10/10 10:33,4/6/10 15:22,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Snake,Pet Shop,10302,1520 FOREST AVENUE,FOREST AVENUE,MARIANNE STREET,CRYSTAL AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,4/9/10 10:33,,4/6/10 0:00,01 STATEN ISLAND,5003940001,STATEN ISLAND,945593,166775,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.62435101,-74.13925666,"(40.62435100784966, -74.13925665795658)"
16180038,3/10/10 18:18,3/11/10 10:21,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Snake,Residence,10025,988 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST 108 STREET,WEST 109 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,4/9/10 18:18,,3/11/10 0:00,07 MANHATTAN,1018630029,MANHATTAN,994875,231091,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80096099,-73.96162333,"(40.800960989168196, -73.96162332846248)"
16196166,3/12/10 15:21,3/12/10 15:54,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Store,11211,135 HAVEMEYER STREET,HAVEMEYER STREET,SOUTH 1 STREET,SOUTH 2 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,4/11/10 15:21,,3/12/10 0:00,01 BROOKLYN,3024090003,BROOKLYN,996111,198713,PHONE,Unspecified,BROOKLYN,,,,,,,,40.71209008,-73.95721611,"(40.712090079361, -73.95721611219889)"
16209802,3/14/10 12:13,4/12/10 10:10,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11208,204 GRANT AVENUE,GRANT AVENUE,RIDGEWOOD AVENUE,FULTON STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,4/13/10 12:13,,4/9/10 16:03,05 BROOKLYN,3041350047,BROOKLYN,1020907,189185,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68586998,-73.86782625,"(40.68586998499883, -73.86782625224043)"
16216571,3/15/10 14:36,3/18/10 11:17,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11208,204 GRANT AVENUE,GRANT AVENUE,RIDGEWOOD AVENUE,FULTON STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,4/14/10 14:36,,3/18/10 11:17,05 BROOKLYN,3041350047,BROOKLYN,1020907,189185,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68586998,-73.86782625,"(40.68586998499883, -73.86782625224043)"
16245970,3/18/10 18:12,4/8/10 16:46,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10452,1550A INWOOD AVENUE,INWOOD AVENUE,GOBLE PLACE,WEST MT EDEN AVENUE,,,ADDRESS,BRONX,,N/A,Closed,4/17/10 18:12,,4/8/10 0:00,04 BRONX,2028590030,BRONX,1007392,246810,PHONE,Unspecified,BRONX,,,,,,,,40.84408126,-73.91635871,"(40.844081256763324, -73.91635870872518)"
16267614,3/21/10 15:44,4/21/10 15:15,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Store,11220,680 48 STREET,48 STREET,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,4/20/10 15:44,,4/21/10 0:00,07 BROOKLYN,3007760037,BROOKLYN,982760,173878,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64393145,-74.0053691,"(40.64393144934536, -74.00536909802403)"
16267808,3/21/10 14:12,4/9/10 10:19,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10040,609 WEST 196 STREET,WEST 196 STREET,ELLWOOD STREET,BEND,,,ADDRESS,NEW YORK,,N/A,Closed,4/20/10 14:12,,4/9/10 0:00,12 MANHATTAN,1021720100,MANHATTAN,1003857,252884,PHONE,Unspecified,MANHATTAN,,,,,,,,40.86076113,-73.92911736,"(40.860761133846125, -73.92911736080376)"
16281698,3/23/10 11:03,3/23/10 12:14,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10455,525 TINTON AVENUE,TINTON AVENUE,EAST 147 STREET,EAST 149 STREET,,,ADDRESS,BRONX,,N/A,Closed,4/22/10 11:03,,3/23/10 12:11,01 BRONX,2025810033,BRONX,1010123,235170,PHONE,Unspecified,BRONX,,,,,,,,40.81212522,-73.90653305,"(40.81212522041818, -73.90653305061747)"
